,LAT,Year,LONG,LC1,LC2,LAND_MNGT,CLASS,Country
46572,49.38531,2012,-1.46887,E30,8,2.0,Grassland,France
46573,47.04921,2012,-0.86634,E10,8,2.0,Grassland,France
46574,46.36053,2012,-0.67224,E20,8,2.0,Grassland,France
46575,44.17377,2012,-0.38135,E20,8,2.0,Grassland,France
46576,47.98588,2012,-1.12117,E10,8,2.0,Grassland,France
46577,48.98284,2012,-1.31889,E20,8,2.0,Grassland,France
46578,49.03607,2012,-1.33123,E20,8,2.0,Grassland,France
46579,49.14253,2012,-1.356,E20,8,2.0,Grassland,France
46580,49.39089,2012,-1.41433,E20,8,2.0,Grassland,France
46581,47.42259,2012,-0.94515,E10,8,2.0,Grassland,France
46582,47.45815,2012,-0.95274,E30,8,2.0,Grassland,France
46583,47.58257,2012,-0.97938,E20,8,2.0,Grassland,France
46584,44.87936,2012,-0.41054,E10,8,2.0,Grassland,France
46585,46.841,2012,-0.77,E20,8,2.0,Grassland,France
46586,47.9993,2012,-0.98845,E30,8,2.0,Grassland,France
46587,48.08814,2012,-1.00785,E20,8,2.0,Grassland,France
46588,44.58401,2012,-0.45721,E30,8,2.0,Grassland,France
46589,44.8158,2012,-0.50073,E10,8,2.0,Grassland,France
46590,48.46536,2012,-1.22813,E20,8,2.0,Grassland,France
46591,43.14316,2012,-0.1476099999999999,E20,8,2.0,Grassland,France
46592,43.26822,2012,-0.16938,E20,8,2.0,Grassland,France
46593,43.42898,2012,-0.19756,E30,8,2.0,Grassland,France
46594,49.51504,2012,-1.44378,E20,8,2.0,Grassland,France
46595,47.05446,2012,-0.81418,E20,8,2.0,Grassland,France
46596,47.09003,2012,-0.82159,E20,8,2.0,Grassland,France
46597,42.79537,2012,0.01074,E10,8,2.0,Grassland,France
46598,42.86688,2012,-0.00136,E20,8,2.0,Grassland,France
46599,48.19474,2012,-1.03123,E10,8,2.0,Grassland,France
46600,48.24803,2012,-1.04297,E20,8,2.0,Grassland,France
46601,43.01566,2012,-0.1502699999999999,E20,8,2.0,Grassland,France
46602,48.09785,2012,-1.09153,E30,8,2.0,Grassland,France
46603,45.68132,2012,-0.5638699999999999,E30,8,2.0,Grassland,France
46604,47.41011,2012,-0.88887,E20,8,2.0,Grassland,France
46605,43.18859,2012,-0.0563499999999999,E20,8,2.0,Grassland,France
46606,43.33723,2012,-0.2063099999999999,E20,8,2.0,Grassland,France
46607,48.89135,2012,-1.32541,E20,8,2.0,Grassland,France
46608,49.01557,2012,-1.35418,E20,8,2.0,Grassland,France
46609,43.69683,2012,-0.2449699999999999,E20,8,2.0,Grassland,France
46610,43.91105,2012,-0.28333,E20,8,2.0,Grassland,France
46611,44.03599,2012,-0.3058699999999999,E10,8,2.0,Grassland,France
46612,43.09199,2012,-0.1139899999999999,E20,8,2.0,Grassland,France
46613,43.16346,2012,-0.12636,E20,8,2.0,Grassland,France
46614,48.41754,2012,-1.16261,E20,8,2.0,Grassland,France
46615,47.85448,2012,-0.98408,E30,8,2.0,Grassland,France
46616,43.51017,2012,-0.11215,E20,8,2.0,Grassland,France
46617,48.83405,2012,-1.17418,E20,8,2.0,Grassland,France
46618,49.04706,2012,-1.22288,E20,8,2.0,Grassland,France
46619,43.73007,2012,-0.27593,E20,8,2.0,Grassland,France
46620,43.76578,2012,-0.28232,E20,8,2.0,Grassland,France
46621,49.26394,2012,-1.41228,E20,8,2.0,Grassland,France
46622,49.33489,2012,-1.42901,E20,8,2.0,Grassland,France
46623,49.42357,2012,-1.45002,E20,8,2.0,Grassland,France
46624,49.49451,2012,-1.46689,E20,8,2.0,Grassland,France
46625,44.07168,2012,-0.31234,E30,8,2.0,Grassland,France
46626,44.17874,2012,-0.3317999999999999,E20,8,2.0,Grassland,France
46627,44.39284,2012,-0.37102,E30,8,2.0,Grassland,France
46628,48.86136,2012,-1.26325,E20,8,2.0,Grassland,France
46629,49.02108,2012,-1.30004,E20,8,2.0,Grassland,France
46630,48.24265,2012,-1.09631,E30,8,2.0,Grassland,France
46631,48.72209,2012,-1.20388,E20,8,2.0,Grassland,France
46632,43.07896,2012,-0.06226,E30,8,2.0,Grassland,France
46633,43.15044,2012,-0.07456,E20,8,2.0,Grassland,France
46634,48.17429,2012,-1.05396,E20,8,2.0,Grassland,France
46635,48.28087,2012,-1.0775,E20,8,2.0,Grassland,France
46636,48.33415,2012,-1.08932,E20,8,2.0,Grassland,France
46637,49.24089,2012,-1.10069,E20,8,2.0,Grassland,France
46638,46.63525,2012,-0.64863,E30,8,2.0,Grassland,France
46639,46.79542,2012,-0.6811599999999999,E20,8,2.0,Grassland,France
46640,48.08102,2012,-0.8976,E20,8,2.0,Grassland,France
46641,47.11566,2012,-0.7469799999999999,E20,8,2.0,Grassland,France
46642,44.49937,2012,-0.21309,E10,8,2.0,Grassland,France
46643,44.57074,2012,-0.22608,E20,8,2.0,Grassland,France
46644,44.60642,2012,-0.2326,E20,8,2.0,Grassland,France
46645,44.67778,2012,-0.2456599999999999,E20,8,2.0,Grassland,France
46646,48.32979,2012,-0.95179,E20,8,2.0,Grassland,France
46647,44.84325,2012,-0.22508,E10,8,2.0,Grassland,France
46648,45.09294,2012,-0.27128,E10,8,2.0,Grassland,France
46649,43.08377,2012,-0.0135999999999999,E20,8,2.0,Grassland,France
46650,49.26277,2012,-1.2449,E20,8,2.0,Grassland,France
46651,49.42247,2012,-1.28208,E20,8,2.0,Grassland,France
46652,47.47135,2012,-0.82133,E20,8,2.0,Grassland,France
46653,44.7313,2012,-0.2554899999999999,E10,8,2.0,Grassland,France
46654,44.98099,2012,-0.30168,E30,8,2.0,Grassland,France
46655,48.8804,2012,-1.07425,E20,8,2.0,Grassland,France
46656,48.91591,2012,-1.08227,E20,8,2.0,Grassland,France
46657,45.32473,2012,-0.31467,E20,8,2.0,Grassland,France
46658,44.75652,2012,-0.18368,E20,8,2.0,Grassland,France
46659,43.17312,2012,-0.02891,E20,8,2.0,Grassland,France
46660,47.63137,2012,-0.8552199999999999,E20,8,2.0,Grassland,France
46661,45.08798,2012,-0.3216399999999999,E10,8,2.0,Grassland,France
46662,45.21278,2012,-0.34505,E10,8,2.0,Grassland,France
46663,45.24844,2012,-0.35176,E20,8,2.0,Grassland,France
46664,43.75204,2012,-0.0545599999999999,E20,8,2.0,Grassland,France
46665,49.0402,2012,-1.11045,E20,8,2.0,Grassland,France
46666,49.19997,2012,-1.14694,E20,8,2.0,Grassland,France
46667,45.04191,2012,-0.23618,E20,8,2.0,Grassland,France
46668,45.07758,2012,-0.24279,E20,8,2.0,Grassland,France
46669,45.20241,2012,-0.2660199999999999,E10,8,2.0,Grassland,France
46670,45.23807,2012,-0.2726799999999999,E20,8,2.0,Grassland,France
46671,48.07571,2012,-0.95078,E20,8,2.0,Grassland,France
46672,45.37322,2012,-0.37536,E20,8,2.0,Grassland,France
46673,43.8162,2012,-0.1409799999999999,E20,8,2.0,Grassland,France
46674,44.04829,2012,-0.1822699999999999,E20,8,2.0,Grassland,France
46675,48.55536,2012,-1.05641,E10,8,2.0,Grassland,France
46676,45.72963,2012,-0.4435299999999999,E30,8,2.0,Grassland,France
46677,45.5946,2012,-0.33992,E10,8,2.0,Grassland,France
46678,43.08019,2012,0.13541,E10,8,2.0,Grassland,France
46679,43.13382,2012,0.12637,E20,8,2.0,Grassland,France
46680,43.29469,2012,0.09912,E30,8,2.0,Grassland,France
46681,44.20894,2012,-0.2111099999999999,E10,8,2.0,Grassland,France
46682,48.80397,2012,-1.11219,E20,8,2.0,Grassland,France
46683,46.21056,2012,-0.53744,E20,8,2.0,Grassland,France
46684,47.08786,2012,-0.66131,E20,8,2.0,Grassland,France
46685,43.40192,2012,0.0808399999999999,E20,8,2.0,Grassland,France
46686,44.45876,2012,-0.25641,E20,8,2.0,Grassland,France
46687,44.655,2012,-0.29237,E20,8,2.0,Grassland,France
46688,43.10404,2012,0.0076699999999999,E20,8,2.0,Grassland,France
46689,43.13978,2012,0.00156,E20,8,2.0,Grassland,France
46690,43.1934,2012,-0.0076099999999999,E20,8,2.0,Grassland,France
46691,49.23001,2012,-1.20948,E20,8,2.0,Grassland,France
46692,46.44202,2012,-0.58343,E20,8,2.0,Grassland,France
46693,45.28658,2012,-0.33323,E30,8,2.0,Grassland,France
46694,47.33691,2012,-0.71277,E10,8,2.0,Grassland,France
46695,46.32502,2012,-0.4813899999999999,E10,8,2.0,Grassland,France
46696,46.52089,2012,-0.52019,E20,8,2.0,Grassland,France
46697,43.72353,2012,0.02546,E20,8,2.0,Grassland,France
46698,44.17,2012,-0.05281,E30,8,2.0,Grassland,France
46699,45.10082,2012,-0.37533,E10,8,2.0,Grassland,France
46700,43.42568,2012,-0.0476299999999999,E20,8,2.0,Grassland,France
46701,49.35424,2012,-1.23826,E20,8,2.0,Grassland,France
46702,49.38973,2012,-1.24652,E20,8,2.0,Grassland,France
46703,45.39354,2012,-0.35343,E30,8,2.0,Grassland,France
46704,45.44701,2012,-0.3635599999999999,E20,8,2.0,Grassland,France
46705,47.65702,2012,-0.77987,E20,8,2.0,Grassland,France
46706,47.72814,2012,-0.7949199999999998,E30,8,2.0,Grassland,France
46707,45.29691,2012,-0.4123899999999999,E10,8,2.0,Grassland,France
46708,47.3317,2012,-0.76522,E20,8,2.0,Grassland,France
46709,47.40284,2012,-0.7801,E20,8,2.0,Grassland,France
46710,47.45619,2012,-0.7913,E20,8,2.0,Grassland,France
46711,47.49175,2012,-0.79879,E30,8,2.0,Grassland,France
46712,45.76778,2012,-0.4249399999999999,E20,8,2.0,Grassland,France
46713,48.13698,2012,-0.88253,E20,8,2.0,Grassland,France
46714,47.00147,2012,-0.6170299999999999,E20,8,2.0,Grassland,France
46715,45.77802,2012,-0.50483,E20,8,2.0,Grassland,France
46716,47.61622,2012,-0.82508,E20,8,2.0,Grassland,France
46717,47.72289,2012,-0.84775,E20,8,2.0,Grassland,France
46718,48.36798,2012,-0.93285,E30,8,2.0,Grassland,France
46719,48.45681,2012,-0.95236,E20,8,2.0,Grassland,France
46720,48.58117,2012,-0.97982,E20,8,2.0,Grassland,France
46721,47.32172,2012,-0.68286,E20,8,2.0,Grassland,France
46722,47.4818,2012,-0.7161699999999999,E10,8,2.0,Grassland,France
46723,46.09861,2012,-0.5676499999999999,E20,8,2.0,Grassland,France
46724,44.31847,2012,-0.20562,E30,8,2.0,Grassland,France
46725,44.38985,2012,-0.21854,E20,8,2.0,Grassland,France
46726,46.48018,2012,-0.56474,E20,8,2.0,Grassland,France
46727,46.51579,2012,-0.5718499999999999,E20,8,2.0,Grassland,France
46728,49.06065,2012,-1.08738,E20,8,2.0,Grassland,France
46729,47.80188,2012,-0.78358,E20,8,2.0,Grassland,France
46730,46.77503,2012,-0.7034799999999999,E20,8,2.0,Grassland,France
46731,43.07545,2012,0.0867399999999999,E20,8,2.0,Grassland,France
46732,43.12907,2012,0.07766,E20,8,2.0,Grassland,France
46733,49.16718,2012,-1.11164,E20,8,2.0,Grassland,France
46734,49.22043,2012,-1.12382,E20,8,2.0,Grassland,France
46735,48.12185,2012,-0.8520699999999999,E30,8,2.0,Grassland,France
46736,47.62668,2012,-0.7196299999999999,E20,8,2.0,Grassland,France
46737,47.78671,2012,-0.7533499999999999,E20,8,2.0,Grassland,France
46738,46.89958,2012,-0.72899,E20,8,2.0,Grassland,France
46739,45.51329,2012,-0.42785,E20,8,2.0,Grassland,France
46740,43.1243,2012,0.02896,E20,8,2.0,Grassland,France
46741,48.77116,2012,-1.07723,E20,8,2.0,Grassland,France
46742,43.28993,2012,0.0502799999999999,E20,8,2.0,Grassland,France
46743,43.32567,2012,0.04417,E20,8,2.0,Grassland,France
46744,48.15739,2012,-0.85975,E20,8,2.0,Grassland,France
46745,48.40617,2012,-0.91388,E20,8,2.0,Grassland,France
46746,47.34425,2012,-0.82138,E30,8,2.0,Grassland,France
46747,47.53984,2012,-0.86268,E30,8,2.0,Grassland,France
46748,47.69983,2012,-0.8967699999999998,E20,8,2.0,Grassland,France
46749,45.76274,2012,-0.4758899999999999,E10,8,2.0,Grassland,France
46750,45.86962,2012,-0.4966599999999999,E20,8,2.0,Grassland,France
46751,43.55315,2012,-0.0448399999999999,E20,8,2.0,Grassland,France
46752,49.32148,2012,-1.20278,E20,8,2.0,Grassland,France
46753,47.60106,2012,-0.79496,E30,8,2.0,Grassland,France
46754,43.70087,2012,-0.0206,E20,8,2.0,Grassland,France
46755,43.71873,2012,-0.02372,E20,8,2.0,Grassland,France
46756,43.59608,2012,0.02255,E20,8,2.0,Grassland,France
46757,43.66754,2012,0.01017,E20,8,2.0,Grassland,France
46758,48.6016,2012,-0.95689,E30,8,2.0,Grassland,France
46759,48.76146,2012,-0.9924,E20,8,2.0,Grassland,France
46760,43.8032,2012,-0.0885699999999999,E20,8,2.0,Grassland,France
46761,43.96391,2012,-0.11695,E20,8,2.0,Grassland,France
46762,47.68996,2012,-0.81379,E20,8,2.0,Grassland,France
46763,47.95661,2012,-0.87075,E30,8,2.0,Grassland,France
46764,43.79258,2012,-0.01157,E20,8,2.0,Grassland,France
46765,43.9176,2012,-0.03345,E20,8,2.0,Grassland,France
46766,48.79698,2012,-1.00034,E20,8,2.0,Grassland,France
46767,44.15105,2012,0.12692,E30,8,2.0,Grassland,France
46768,44.31178,2012,0.09887,E30,8,2.0,Grassland,France
46769,44.3832,2012,0.08633,E10,8,2.0,Grassland,France
46770,44.51158,2012,-0.0884599999999999,E20,8,2.0,Grassland,France
46771,44.67219,2012,-0.11743,E20,8,2.0,Grassland,France
46772,44.64136,2012,-0.0609999999999999,E20,8,2.0,Grassland,France
46773,43.92958,2012,0.08994,E20,8,2.0,Grassland,France
46774,44.12604,2012,0.0557199999999999,E30,8,2.0,Grassland,France
46775,43.09194,2012,0.2570899999999999,E20,8,2.0,Grassland,France
46776,48.27978,2012,-0.7226799999999999,E20,8,2.0,Grassland,France
46777,47.49984,2012,-0.53203,E20,8,2.0,Grassland,France
46778,47.65996,2012,-0.56505,E20,8,2.0,Grassland,France
46779,44.59745,2012,0.04848,E30,8,2.0,Grassland,France
46780,44.75809,2012,0.01984,E20,8,2.0,Grassland,France
46781,44.79379,2012,0.01344,E20,8,2.0,Grassland,France
46782,44.86517,2012,0.00062,E30,8,2.0,Grassland,France
46783,44.86845,2012,-0.15312,E30,8,2.0,Grassland,France
46784,45.03389,2012,-0.1322599999999999,E10,8,2.0,Grassland,France
46785,45.06957,2012,-0.1388,E10,8,2.0,Grassland,France
46786,44.60808,2012,-0.02961,E20,8,2.0,Grassland,France
46787,43.23498,2012,0.2332299999999999,E30,8,2.0,Grassland,France
46788,43.34225,2012,0.21523,E20,8,2.0,Grassland,France
46789,48.43976,2012,-0.75709,E20,8,2.0,Grassland,France
46790,44.91871,2012,-0.00901,E20,8,2.0,Grassland,France
46791,45.15384,2012,-0.20563,E20,8,2.0,Grassland,France
46792,47.09814,2012,-0.55689,E20,8,2.0,Grassland,France
46793,47.38283,2012,-0.61519,E10,8,2.0,Grassland,France
46794,45.31926,2012,-0.1849099999999999,E20,8,2.0,Grassland,France
46795,44.98281,2012,-0.09733,E10,8,2.0,Grassland,France
46796,43.50312,2012,0.18806,E20,8,2.0,Grassland,France
46797,48.75964,2012,-0.82676,E20,8,2.0,Grassland,France
46798,48.4246,2012,-0.72647,E20,8,2.0,Grassland,France
46799,45.27552,2012,-0.0739299999999999,E10,8,2.0,Grassland,France
46800,45.34999,2012,-0.2421399999999999,E30,8,2.0,Grassland,France
46801,45.42131,2012,-0.2555,E30,8,2.0,Grassland,France
46802,47.54293,2012,-0.6483499999999999,E20,8,2.0,Grassland,France
46803,45.05417,2012,-0.11036,E20,8,2.0,Grassland,France
46804,45.41087,2012,-0.17619,E30,8,2.0,Grassland,France
46805,43.73543,2012,0.14846,E20,8,2.0,Grassland,France
46806,49.18597,2012,-0.92143,E20,8,2.0,Grassland,France
46807,48.51347,2012,-0.74565,E10,8,2.0,Grassland,France
46808,48.58456,2012,-0.76105,E20,8,2.0,Grassland,France
46809,45.66785,2012,-0.1466099999999999,E20,8,2.0,Grassland,France
46810,45.74216,2012,-0.31619,E20,8,2.0,Grassland,France
46811,48.02307,2012,-0.74941,E20,8,2.0,Grassland,France
46812,46.24605,2012,-0.3610499999999999,E10,8,2.0,Grassland,France
46813,45.62482,2012,-0.21622,E10,8,2.0,Grassland,France
46814,43.0585,2012,0.28736,E20,8,2.0,Grassland,France
46815,48.05862,2012,-0.757,E20,8,2.0,Grassland,France
46816,46.88711,2012,-0.48768,E20,8,2.0,Grassland,France
46817,46.17729,2012,-0.32155,E10,8,2.0,Grassland,France
46818,44.37842,2012,0.03658,E20,8,2.0,Grassland,France
46819,43.38034,2012,0.23366,E30,8,2.0,Grassland,France
46820,49.25968,2012,-0.91019,E10,8,2.0,Grassland,France
46821,46.52324,2012,-0.3099899999999999,E20,8,2.0,Grassland,France
46822,46.63011,2012,-0.33089,E20,8,2.0,Grassland,France
46823,48.5385,2012,-0.8607099999999999,E10,8,2.0,Grassland,France
46824,46.92271,2012,-0.4948299999999999,E30,8,2.0,Grassland,France
46825,44.62834,2012,-0.00783,E20,8,2.0,Grassland,France
46826,47.11086,2012,-0.4263,E30,8,2.0,Grassland,France
46827,47.16426,2012,-0.4370399999999999,E20,8,2.0,Grassland,France
46828,48.98261,2012,-0.959,E30,8,2.0,Grassland,France
46829,49.01813,2012,-0.96696,E20,8,2.0,Grassland,France
46830,46.65819,2012,-0.4156,E30,8,2.0,Grassland,France
46831,45.18147,2012,-0.1080499999999999,E20,8,2.0,Grassland,France
46832,47.43122,2012,-0.4911599999999999,E20,8,2.0,Grassland,France
46833,47.0244,2012,-0.5685099999999998,E30,8,2.0,Grassland,France
46834,43.69258,2012,0.08082,E20,8,2.0,Grassland,France
46835,43.7819,2012,0.06539,E20,8,2.0,Grassland,France
46836,49.30225,2012,-1.03117,E20,8,2.0,Grassland,France
46837,47.59888,2012,-0.6331,E10,8,2.0,Grassland,France
46838,47.68781,2012,-0.65164,E20,8,2.0,Grassland,France
46839,47.84787,2012,-0.68522,E30,8,2.0,Grassland,France
46840,48.0079,2012,-0.71906,E30,8,2.0,Grassland,France
46841,44.5772,2012,0.0266799999999999,E10,8,2.0,Grassland,France
46842,47.68031,2012,-0.5423299999999999,E30,8,2.0,Grassland,France
46843,47.80483,2012,-0.56815,E20,8,2.0,Grassland,France
46844,47.43362,2012,-0.65249,E30,8,2.0,Grassland,France
46845,48.1679,2012,-0.7531799999999998,E30,8,2.0,Grassland,France
46846,48.36342,2012,-0.7952599999999999,E20,8,2.0,Grassland,France
46847,47.49472,2012,-0.58465,E10,8,2.0,Grassland,France
46848,45.71642,2012,-0.2075599999999999,E20,8,2.0,Grassland,France
46849,45.14823,2012,-0.0762899999999999,E20,8,2.0,Grassland,France
46850,45.21958,2012,-0.0893599999999999,E10,8,2.0,Grassland,France
46851,47.91155,2012,-0.5904099999999999,E20,8,2.0,Grassland,France
46852,48.07161,2012,-0.62402,E20,8,2.0,Grassland,France
46853,48.12496,2012,-0.6352799999999998,E20,8,2.0,Grassland,France
46854,43.01103,2012,0.1717299999999999,E20,8,2.0,Grassland,France
46855,44.5854,2012,-0.07635,E10,8,2.0,Grassland,France
46856,47.61924,2012,-0.61043,E10,8,2.0,Grassland,France
46857,47.86824,2012,-0.66247,E20,8,2.0,Grassland,France
46858,45.3801,2012,-0.1189299999999999,E20,8,2.0,Grassland,France
46859,43.17194,2012,0.1447,E20,8,2.0,Grassland,France
46860,47.91378,2012,-0.75326,E20,8,2.0,Grassland,France
46861,42.97996,2012,0.2263,E20,8,2.0,Grassland,France
46862,43.06937,2012,0.2114,E30,8,2.0,Grassland,France
46863,49.16288,2012,-0.97178,E30,8,2.0,Grassland,France
46864,47.93937,2012,-0.67746,E20,8,2.0,Grassland,France
46865,48.02828,2012,-0.69627,E20,8,2.0,Grassland,France
46866,48.13495,2012,-0.7189499999999999,E20,8,2.0,Grassland,France
46867,46.46481,2012,-0.35121,E20,8,2.0,Grassland,France
46868,46.67852,2012,-0.39321,E20,8,2.0,Grassland,France
46869,42.86407,2012,0.34405,E20,8,2.0,Grassland,France
46870,45.13846,2012,-0.17713,E20,8,2.0,Grassland,France
46871,45.22764,2012,-0.19363,E20,8,2.0,Grassland,France
46872,45.29897,2012,-0.20688,E20,8,2.0,Grassland,France
46873,45.33463,2012,-0.2135199999999999,E20,8,2.0,Grassland,France
46874,43.42691,2012,0.1512,E10,8,2.0,Grassland,France
46875,49.32269,2012,-1.00796,E20,8,2.0,Grassland,France
46876,48.41937,2012,-0.78003,E30,8,2.0,Grassland,France
46877,46.87438,2012,-0.4320999999999999,E30,8,2.0,Grassland,France
46878,46.94559,2012,-0.44633,E20,8,2.0,Grassland,France
46879,48.96035,2012,-0.81577,E20,8,2.0,Grassland,France
46880,49.24457,2012,-0.8789799999999999,E30,8,2.0,Grassland,France
46881,43.70806,2012,0.05315,E20,8,2.0,Grassland,France
46882,43.74379,2012,0.04696,E20,8,2.0,Grassland,France
46883,48.62468,2012,-0.90707,E20,8,2.0,Grassland,France
46884,48.71351,2012,-0.92669,E20,8,2.0,Grassland,France
46885,45.54858,2012,-0.25361,E20,8,2.0,Grassland,France
46886,45.61988,2012,-0.26706,E30,8,2.0,Grassland,France
46887,43.71282,2012,0.10233,E20,8,2.0,Grassland,France
46888,43.16112,2012,0.22081,E20,8,2.0,Grassland,France
46889,47.15919,2012,-0.4893299999999999,E20,8,2.0,Grassland,France
46890,47.19478,2012,-0.4965399999999999,E20,8,2.0,Grassland,France
46891,46.43168,2012,-0.31845,E10,8,2.0,Grassland,France
46892,46.50293,2012,-0.3323499999999999,E20,8,2.0,Grassland,France
46893,43.50782,2012,0.23708,E20,8,2.0,Grassland,France
46894,45.78029,2012,-0.2974999999999999,E20,8,2.0,Grassland,France
46895,43.44714,2012,0.17265,E10,8,2.0,Grassland,France
46896,49.21883,2012,-0.95661,E20,8,2.0,Grassland,France
46897,47.35494,2012,-0.52915,E10,8,2.0,Grassland,France
46898,43.82949,2012,0.1824099999999999,E20,8,2.0,Grassland,France
46899,49.31731,2012,-1.06247,E20,8,2.0,Grassland,France
46900,46.10103,2012,-0.35909,E20,8,2.0,Grassland,France
46901,44.39147,2012,-0.01633,E20,8,2.0,Grassland,France
46902,43.69733,2012,0.1299899999999999,E30,8,2.0,Grassland,France
46903,43.85812,2012,0.10231,E20,8,2.0,Grassland,France
46904,47.79969,2012,-0.6210799999999999,E20,8,2.0,Grassland,France
46905,47.9064,2012,-0.64344,E30,8,2.0,Grassland,France
46906,47.01932,2012,-0.4345399999999999,E20,8,2.0,Grassland,France
46907,43.84972,2012,0.2039999999999999,E20,8,2.0,Grassland,France
46908,46.28371,2012,-0.15872,E20,8,2.0,Grassland,France
46909,46.31935,2012,-0.16553,E20,8,2.0,Grassland,France
46910,44.69862,2012,0.15767,E10,8,2.0,Grassland,France
46911,44.82359,2012,0.1355899999999999,E20,8,2.0,Grassland,France
46912,43.00538,2012,0.4936499999999999,E10,8,2.0,Grassland,France
46913,48.24963,2012,-0.4710599999999999,E20,8,2.0,Grassland,France
46914,48.4097,2012,-0.5046399999999999,E10,8,2.0,Grassland,France
46915,44.2963,2012,0.12684,E10,8,2.0,Grassland,France
46916,49.22946,2012,-0.8478,E20,8,2.0,Grassland,France
46917,49.30051,2012,-0.8636899999999998,E30,8,2.0,Grassland,France
46918,44.68313,2012,0.18582,E20,8,2.0,Grassland,France
46919,44.95091,2012,0.1385099999999999,E20,8,2.0,Grassland,France
46920,43.16639,2012,0.4675,E20,8,2.0,Grassland,France
46921,48.56974,2012,-0.53849,E20,8,2.0,Grassland,France
46922,44.58199,2012,0.0766099999999999,E20,8,2.0,Grassland,France
46923,47.01408,2012,-0.3005999999999999,E30,8,2.0,Grassland,France
46924,45.00446,2012,0.12897,E20,8,2.0,Grassland,France
46925,43.52407,2012,0.40871,E30,8,2.0,Grassland,France
46926,43.57771,2012,0.39981,E20,8,2.0,Grassland,France
46927,44.90327,2012,0.0193,E30,8,2.0,Grassland,France
46928,45.21142,2012,0.01486,E30,8,2.0,Grassland,France
46929,45.3363,2012,-0.00787,E20,8,2.0,Grassland,France
46930,47.56593,2012,-0.4112799999999999,E20,8,2.0,Grassland,France
46931,46.14358,2012,-0.10595,E20,8,2.0,Grassland,France
46932,46.26834,2012,-0.1295999999999999,E10,8,2.0,Grassland,France
46933,43.91735,2012,0.34292,E20,8,2.0,Grassland,France
46934,49.29852,2012,-0.69623,E20,8,2.0,Grassland,France
46935,45.5325,2012,-0.0438699999999999,E20,8,2.0,Grassland,France
46936,45.65734,2012,-0.0669499999999999,E20,8,2.0,Grassland,France
46937,45.75377,2012,-0.00706,E20,8,2.0,Grassland,France
46938,45.26011,2012,-0.04539,E20,8,2.0,Grassland,France
46939,45.33146,2012,-0.0584599999999999,E10,8,2.0,Grassland,France
46940,48.08189,2012,-0.5176,E20,8,2.0,Grassland,France
46941,47.30145,2012,-0.3311299999999999,E30,8,2.0,Grassland,France
46942,44.56049,2012,0.23266,E20,8,2.0,Grassland,France
46943,45.77727,2012,-0.1411699999999999,E30,8,2.0,Grassland,France
46944,46.40598,2012,-0.20838,E20,8,2.0,Grassland,France
46945,48.45534,2012,-0.59631,E20,8,2.0,Grassland,France
46946,47.42606,2012,-0.35615,E30,8,2.0,Grassland,France
46947,44.81047,2012,0.18889,E20,8,2.0,Grassland,France
46948,44.97114,2012,0.16047,E10,8,2.0,Grassland,France
46949,45.04253,2012,0.14777,E30,8,2.0,Grassland,France
46950,46.02683,2012,-0.18826,E20,8,2.0,Grassland,France
46951,46.61977,2012,-0.24973,E30,8,2.0,Grassland,France
46952,48.77534,2012,-0.66498,E10,8,2.0,Grassland,France
46953,47.87096,2012,-0.44677,E20,8,2.0,Grassland,France
46954,48.03108,2012,-0.4798799999999999,E20,8,2.0,Grassland,France
46955,48.06665,2012,-0.4872799999999999,E30,8,2.0,Grassland,France
46956,47.00125,2012,-0.24493,E10,8,2.0,Grassland,France
46957,47.19713,2012,-0.2836299999999999,E10,8,2.0,Grassland,France
46958,43.38735,2012,0.3070499999999999,E20,8,2.0,Grassland,France
46959,46.81569,2012,-0.28802,E20,8,2.0,Grassland,France
46960,46.94035,2012,-0.31258,E10,8,2.0,Grassland,France
46961,47.35736,2012,-0.31558,E10,8,2.0,Grassland,France
46962,45.57783,2012,0.05117,E20,8,2.0,Grassland,France
46963,46.82851,2012,-0.3435,E30,8,2.0,Grassland,France
46964,43.69123,2012,0.2559799999999999,E20,8,2.0,Grassland,France
46965,47.13621,2012,-0.35147,E20,8,2.0,Grassland,France
46966,47.36763,2012,-0.3979099999999999,E20,8,2.0,Grassland,France
46967,47.42103,2012,-0.40871,E20,8,2.0,Grassland,France
46968,44.28553,2012,0.20447,E10,8,2.0,Grassland,France
46969,45.84535,2012,0.00194,E20,8,2.0,Grassland,France
46970,46.86412,2012,-0.35054,E20,8,2.0,Grassland,France
46971,47.14898,2012,-0.40731,E20,8,2.0,Grassland,France
46972,44.44153,2012,0.1267099999999999,E20,8,2.0,Grassland,France
46973,44.76289,2012,0.0699199999999999,E20,8,2.0,Grassland,France
46974,47.45662,2012,-0.41592,E30,8,2.0,Grassland,France
46975,47.52781,2012,-0.4303799999999999,E30,8,2.0,Grassland,France
46976,47.58119,2012,-0.4412599999999999,E10,8,2.0,Grassland,France
46977,47.61678,2012,-0.4485299999999999,E20,8,2.0,Grassland,France
46978,47.74134,2012,-0.4740699999999999,E20,8,2.0,Grassland,France
46979,44.5177,2012,0.1640399999999999,E30,8,2.0,Grassland,France
46980,44.55341,2012,0.15779,E20,8,2.0,Grassland,France
46981,48.15814,2012,-0.4791799999999999,E20,8,2.0,Grassland,France
46982,48.2115,2012,-0.4903199999999999,E30,8,2.0,Grassland,France
