"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","PI_EXTENSION","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALTITUDE","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU1_TYPE","LU1_PCT","LU2","LU2_TYPE","LU2_PCT","AREA_SIZE","TREES_HEIGHT_MATURITY","TREES_HEIGHT_SURVEY","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W","INSPIRE_PLCC1","INSPIRE_PLCC2","INSPIRE_PLCC3","INSPIRE_PLCC4","INSPIRE_PLCC5","INSPIRE_PLCC6","INSPIRE_PLCC7","INSPIRE_PLCC8","TRANSECT"
36123172,"UK","UKJ","UKJ2",51.213319183,-0.1845956,"26/06/15",1,"",1,23,51.213324,"W",0.184578,104,1,1,"E20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,2,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;24;E20;24;E20;C10;61;C10;24;C10"
36123190,"UK","UKI","UKI6",51.373291705,-0.220431251,"05/08/15",1,"",1,24,51.373393,"W",0.220424,81,10,1,"A11","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A"
36123196,"UK","UKI","UKI6",51.426611296,-0.232445374,"22/07/15",1,"",1,14,51.426609,"W",0.23245,104,1,1,"A11","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;10;E20"
36123204,"UK","UKI","UKI3",51.49770053,-0.24851819,"29/07/15",1,"",1,12,51.497729,"W",0.248515,56,3,1,"A22","8",7,"8","8",8,1,"U312","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,2,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A"
36123208,"UK","UKI","UKI7",51.533243628,-0.256577832,"29/07/15",1,"",1,21,51.53322,"W",0.256523,84,4,1,"G21","8",7,"8","8",8,1,"U313","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"G21;A;63;A;63;A"
36123240,"UK","UKH","UKH2",51.817552115,-0.321618255,"04/06/15",1,"",1,19,51.817605,"W",0.321596,129,3,1,"C10","C105",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,80,10,10,0,0,0,0,"C10;23;C10;G21;C10;G21;E10;C10;E20"
36123244,"UK","UKH","UKH2",51.853086158,-0.329819373,"04/06/15",2,"",1,26,51.85424,"W",0.328301,180,164,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20;23;E20"
36123250,"UK","UKH","UKH2",51.906385349,-0.342150949,"04/06/15",1,"",1,12,51.906339,"W",0.342161,156,5,1,"E30","8",2,"8","8",8,2,"U112","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,1,1,1,1,1,1,1,1,1,0,0,0,10,0,0,90,0,"E30;23;B11;24;B11;23;C10"
36123258,"UK","UKH","UKH2",51.977447445,-0.358649098,"20/05/15",1,"",1,13,51.977417,"W",0.358665,118,2,1,"B11","8",6,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;E20;B11"
36123262,"UK","UKH","UKH2",52.012977,-0.366922294,"20/05/15",1,"",1,13,52.013004,"W",0.366866,91,4,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;E20;13;E20;23;13;31;01;B11"
36123268,"UK","UKH","UKH2",52.066269468,-0.379362365,"21/05/15",1,"",1,12,52.066424,"W",0.379471,137,16,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;61;01;F40;01;31;14;01;B13"
36123276,"UK","UKH","UKH2",52.137322618,-0.396005882,"21/05/15",1,"",1,14,52.137293,"W",0.396015,72,2,1,"D10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,1,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,75,20,0,0,0,0,"D10;61;C10;31;C10"
36123280,"UK","UKH","UKH2",52.172847708,-0.404352068,"29/05/15",1,"",1,15,52.172883,"W",0.404543,116,12,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;01;31;13;B11;61;B11"
35563506,"UK","UKE","UKE2",54.09989986,-1.751426087,"01/06/15",3,"",1,15,54.09797,"W",1.750301,374,227,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;21;E20;21;E20;21;E20;PI"
35563512,"UK","UKE","UKE2",54.152989772,-1.766528345,"24/06/15",3,"",1,20,54.149046,"W",1.724962,321,2742,1,"D20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,75,25,0,0,0,0,"PI;D20;PI"
35563516,"UK","UKE","UKE2",54.188381675,-1.776622357,"16/06/15",3,"",1,15,54.199946,"W",1.762499,264,1580,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,100,0,0,0,0,"PI;E20;21;E20;G11;PI"
35563530,"UK","UKE","UKE2",54.312244692,-1.812115154,"22/06/15",2,"",1,16,54.312848,"W",1.809994,252,153,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;E20;21;E20;21;14;62;14;21;E20"
35843204,"UK","UKJ","UKJ1",51.46177673,-0.648089011,"08/06/15",1,"",1,15,51.461778,"W",0.648103,95,1,1,"E20","8",7,"8","8",8,2,"U361","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;A;E20;11;23;01;62;E20;C10;23;E10;10;E20;13"
35843216,"UK","UKJ","UKJ1",51.568306326,-0.673225426,"27/04/15",1,"",1,14,51.568319,"W",0.673246,131,2,1,"C10","C105",7,"8","8",8,2,"U420","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;C32;23;C10;62;C10;23;C10"
35843222,"UK","UKJ","UKJ1",51.621567503,-0.685848205,"05/06/15",1,"",1,13,51.62158,"W",0.685834,180,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,1,2,1,1,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;E10;C10;C33"
35843248,"UK","UKJ","UKJ1",51.852338153,-0.740971604,"01/05/15",1,"",1,12,51.852336,"W",0.741011,138,3,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;14;B11;13;B11"
35843252,"UK","UKJ","UKJ1",51.887837334,-0.749513891,"01/05/15",1,"",1,32,51.887854,"W",0.749505,168,2,1,"E30","8",4,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,75,0,25,0,0,"E30;01;13;B11;13;61;B11"
35843284,"UK","UKF","UKF2",52.171792625,-0.818453735,"12/08/15",2,"",1,15,52.173218,"W",0.818984,150,162,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13"
35843302,"UK","UKF","UKF2",52.331487789,-0.857708309,"05/10/15",3,"",1,12,52.329563,"W",0.85193,143,448,1,"C33","C33E",7,"8","8",8,2,"U420","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,40,55,5,0,0,0,0,0,"PI;C33;01;C33;E10;PI;C10;G11"
35843306,"UK","UKF","UKF2",52.366972713,-0.866478672,"20/08/15",1,"",1,17,52.367049,"W",0.866335,165,11,1,"B11","8",3,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;E20;B11;E20;13"
35843312,"UK","UKF","UKF2",52.420198131,-0.879666559,"18/08/15",1,"",1,13,52.420243,"W",0.879589,169,6,1,"B11","8",3,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,2,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;13;31;23;E20"
35843324,"UK","UKF","UKF2",52.526641897,-0.906159368,"20/07/15",1,"",1,16,52.526473,"W",0.906207,129,14,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;10;01;23;E20;A;C10"
35843330,"UK","UKF","UKF2",52.579860251,-0.919464623,"21/07/15",1,"",1,14,52.579998,"W",0.918815,203,45,1,"B16","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B16;E20;31;E20;23;E20;61;23;13;E10"
35843338,"UK","UKF","UKF2",52.650814403,-0.937266368,"21/07/15",1,"",1,16,52.65081,"W",0.937265,214,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;23;E20;23;13;E20"
35843342,"UK","UKF","UKF2",52.686289915,-0.946193669,"21/07/15",1,"",1,17,52.686318,"W",0.94619,170,2,1,"B32","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;01;23;13;10;23;E20"
35843348,"UK","UKF","UKF2",52.739501231,-0.959617799,"24/07/15",1,"",1,16,52.739423,"W",0.959585,135,9,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;01;13;01;62;01;31;13;E20"
35843366,"UK","UKF","UKF1",52.899121148,-1.000130661,"03/07/15",1,"",1,20,52.899238,"W",1.000651,100,38,1,"B32","8",6,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B32;13;01;B32"
35563498,"UK","UKE","UKE2",54.029109467,-1.731361774,"01/06/15",2,"",1,12,54.029916,"W",1.732676,232,124,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;PI;21;C10;PI"
35024020,"UK","UKM","UKM6",58.545994903,-4.149002932,"09/09/15",1,"",1,17,58.545971,"W",4.148991,190,3,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,1,4,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,20,0,0,0,80,0,"D20;61;D20;61;31;D20;31;D20;32;D20"
35043154,"UK","UKJ","UKJ3",50.908879433,-1.672648222,"28/05/15",1,"",1,16,50.908899,"W",1.672647,157,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,5,95,0,0,0,0,"E20;10;E20;62;E20;10;E20;10;E20;10;E20"
35043172,"UK","UKK","UKK1",51.068298175,-1.713292898,"11/06/15",1,"",1,16,51.0683,"W",1.713285,134,1,1,"C33","C332",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,40,60,0,0,0,0,0,0,"C33;C10;23;E30;B55"
35043178,"UK","UKK","UKK1",51.121432026,-1.726918446,"12/06/15",1,"",1,18,51.121432,"W",1.726898,145,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20;23;E20;23;C10;23;PI;BX1;PI"
35043190,"UK","UKK","UKK1",51.227691147,-1.754286476,"15/06/15",1,"",1,13,51.227685,"W",1.754282,147,1,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;61;E20;61;E20"
35043208,"UK","UKK","UKK1",51.387058412,-1.795633252,"25/06/15",1,"",1,10,51.38707,"W",1.795651,273,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20"
35043222,"UK","UKK","UKK1",51.510992993,-1.828038832,"25/09/15",1,"",1,14,51.511722,"W",1.827254,254,97,1,"F40","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,1,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,100,0,"F40;01;62;01;10;02;F40;61;F40"
35043226,"UK","UKK","UKK1",51.546400027,-1.837337589,"25/09/15",3,"",1,13,51.544996,"W",1.838389,143,172,1,"A11","8",7,"8","8",8,1,"U317","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,2,1,1,1,1,0,0,0,0,0,0,0,0,"PI;A;C10;PI;C10"
35043232,"UK","UKK","UKK1",51.599508209,-1.851319258,"24/06/15",1,"",1,24,51.599514,"W",1.851334,131,1,1,"C10","C105",7,"8","8",8,2,"U120","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;13;23;01;B55;01;23;61;01;31;13;01"
35043240,"UK","UKK","UKK1",51.670314697,-1.870024337,"24/06/15",1,"",1,28,51.670308,"W",1.870025,129,1,1,"B11","8",5,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11"
35043250,"UK","UKK","UKK1",51.75881571,-1.89350726,"23/09/15",1,"",1,13,51.758243,"W",1.893565,200,62,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;10;E20;24;E20"
35043258,"UK","UKK","UKK1",51.829610846,-1.912375344,"28/09/15",3,"",1,16,51.831555,"W",1.901762,276,761,1,"C10","C105",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,2,1,1,1,1,0,100,0,0,0,0,0,0,"PI;C10;23;E20;PI"
35043268,"UK","UKK","UKK1",51.918097682,-1.936063293,"30/09/15",1,"",1,15,51.918101,"W",1.936054,317,0,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20"
35043280,"UK","UKK","UKK1",52.024271502,-1.964640719,"01/09/15",1,"",1,20,52.024319,"W",1.964657,101,2,3,"B35","B35a",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"14;01;B35"
35043286,"UK","UKG","UKG1",52.077354168,-1.97899197,"25/06/15",1,"",1,16,52.077637,"W",1.978143,93,64,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20;24;E20;C10;32;C10;PI;E20;13;PI"
35043294,"UK","UKG","UKG1",52.148126659,-1.998192221,"17/06/15",1,"",1,16,52.148114,"W",1.998198,98,2,1,"E10","8",7,"8","8",8,2,"U362","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,5,90,0,0,0,0,"E10;10;E20;E10;C10;E10;E20;E10;E20"
35043304,"UK","UKG","UKG1",52.236585208,-2.022297982,"01/05/15",1,"",1,13,52.236534,"W",2.022294,100,6,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;13;24;01;62;01;13;E20;24;E20;23;E20;13;23;E20"
35043312,"UK","UKG","UKG1",52.3073464,-2.041667463,"14/05/15",1,"",1,17,52.307123,"W",2.041851,136,23,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;24;B11;01;13;E20"
35043316,"UK","UKG","UKG1",52.342725115,-2.051380639,"24/04/15",1,"",1,18,52.342698,"W",2.051455,152,6,1,"A22","8",7,"8","8",8,1,"U312","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"62;A;32;A;14;01;62;E20;61"
35043330,"UK","UKG","UKG3",52.466540743,-2.085526955,"22/07/15",1,"",1,14,52.466295,"W",2.085681,138,25,1,"E10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,5,90,0,0,0,0,"E10;A;23;E10;C10;A"
35023962,"UK","UKM","UKM6",58.036250741,-3.947102458,"08/09/15",2,"",1,17,58.036205,"W",3.94109,77,354,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20;G11"
35583460,"UK","UKE","UKE4",53.695668272,-1.607230399,"30/04/15",3,"",1,17,53.697142,"W",1.606973,157,165,1,"A12","8",7,"8","8",8,1,"U317","8",7,"8","8",8,2,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;A;E20;PI"
35583466,"UK","UKE","UKE4",53.748781262,-1.621946355,"24/04/15",1,"",1,33,53.748782,"W",1.621978,214,2,1,"A11","8",7,"8","8",8,1,"U341","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A;C10;PI;A;PI"
35583474,"UK","UKE","UKE4",53.819594753,-1.641637483,"17/07/15",1,"",1,20,53.819566,"W",1.64161,108,4,1,"C10","C105",7,"8","8",8,2,"U420","8",7,"8","8",8,3,2,2,2,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;23;61;01;G21;C10;PI;E20;C10;BX1;61;BX1;A;PI"
35583478,"UK","UKE","UKE4",53.854999858,-1.651513115,"23/04/15",1,"",1,14,53.855042,"W",1.651561,240,6,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;23;13;E20;14;E20"
35583496,"UK","UKE","UKE2",54.014309306,-1.696203347,"29/05/15",3,"",1,30,54.015202,"W",1.696556,272,126,1,"A21","8",7,"8","8",8,1,"U314","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;A;PI"
35583502,"UK","UKE","UKE2",54.067407538,-1.711191586,"01/06/15",1,"",1,20,54.068208,"W",1.711858,153,99,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,2,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;PI;E20;23;E20;21;E20;PI;C10;21;62;A;C10"
35583528,"UK","UKE","UKE2",54.297471489,-1.776675796,"22/06/15",1,"",1,16,54.297442,"W",1.775617,214,69,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;62;13;E20;PI;11;BX2;PI"
35583546,"UK","UKE","UKE2",54.456719516,-1.822526796,"19/06/15",3,"",1,19,54.457884,"W",1.821532,320,145,1,"A22","8",7,"8","8",8,1,"U312","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,0,0,0,0,0,0,0,"PI;62;C33;E20;21;PI"
35583556,"UK","UKC","UKC1",54.545181091,-1.848184374,"13/07/15",1,"",1,24,54.5452,"W",1.84819,231,1,3,"C10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,2,2,1,2,7,4,8,8,8,8,2,8,8,8,1,1,1,1,1,0,45,0,15,0,0,0,40,"01;C10;B11;13;01;B11;01;13;01;B11"
35583564,"UK","UKC","UKC1",54.61594544,-1.868806331,"06/07/15",2,"",1,28,54.616336,"W",1.871607,299,187,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;11;PI;21;D20;PI"
35583568,"UK","UKC","UKC1",54.651325977,-1.87914945,"06/07/15",2,"",1,15,54.65127,"W",1.877024,327,137,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20;23;01;62;01;21;C33;E20"
35583582,"UK","UKC","UKC1",54.775149258,-1.915520205,"23/06/15",3,"",1,31,54.823237,"W",1.755669,205,11557,1,"C23","C23E",7,"8","8",8,2,"U120","8",7,"8","8",8,2,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,100,0,0,0,0,0,0,0,"PI;C23;E10;G11;E30;23;E30;23;E20;PI"
35583592,"UK","UKC","UKC2",54.863586269,-1.941662205,"06/05/15",1,"",1,14,54.86363,"W",1.941618,283,4,1,"E10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,5,0,95,0,0,0,0,"E10;32;E20;B11;14;B11"
35583618,"UK","UKC","UKC2",55.093490531,-2.010274716,"14/05/15",1,"",1,13,55.093493,"W",2.010212,248,4,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,2,2,5,4,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;23;E20"
35583622,"UK","UKC","UKC2",55.128856317,-2.020913798,"13/05/15",1,"",1,14,55.128914,"W",2.020926,254,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,3,8,8,8,1,7,4,5,8,8,8,1,2,1,1,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;21;E20"
35583628,"UK","UKC","UKC2",55.181902944,-2.036914458,"12/05/15",1,"",1,13,55.18191,"W",2.03693,310,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;H11;E20"
35583646,"UK","UKC","UKC2",55.34102804,-2.085221259,"20/05/15",1,"",1,18,55.341015,"W",2.085273,223,4,1,"C10","C104",7,"8","8",8,2,"U111","8",7,"8","8",8,3,2,2,2,1,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,100,0,0,0,0,0,0,"C10;23;C10;32;C10;23;C10;23;E20;A;C10;23;E20;62;01;14;23;E20"
35583676,"UK","UKC","UKC2",55.606187177,-2.166762761,"04/06/15",2,"",1,13,55.604304,"W",2.167932,210,223,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;61;B13;01;23;01;B13"
36123316,"UK","UKF","UKF2",52.492529153,-0.480208854,"14/07/15",1,"",1,20,52.492338,"W",0.48013,96,19,1,"A11","8",7,"8","8",8,1,"U370","8",7,"8","8",8,1,8,8,8,8,7,4,8,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"A"
36123322,"UK","UKF","UKF2",52.545801665,-0.492982759,"14/07/15",3,"",1,12,52.548777,"W",0.492806,88,331,1,"E10","8",7,"8","8",8,2,"U361","8",7,"8","8",8,1,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,1,1,1,1,0,5,0,95,0,0,0,0,"PI;E10;A;C10;E20;C10;E20;10;E20;10;E20;10;E20;PI"
36123334,"UK","UKF","UKF2",52.652340094,-0.518644384,"15/07/15",1,"",1,14,52.652311,"W",0.518665,108,2,1,"B13","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B13;01;13;01;62;01;13"
36123340,"UK","UKF","UKF2",52.70560602,-0.531532429,"15/07/15",1,"",1,18,52.705056,"W",0.531476,125,62,1,"B15","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B15;24;B15;01;31;23;C10"
36123348,"UK","UKF","UKF3",52.776623851,-0.54877621,"10/06/15",1,"",1,12,52.776595,"W",0.54875,146,2,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,100,0,0,0,0,"E20;13;31;E20;11;23;E20;23;E20;A"
36123352,"UK","UKF","UKF3",52.812131311,-0.557423804,"11/06/15",1,"",1,19,52.812104,"W",0.557425,142,0,1,"B11","8",7,"8","8",8,1,"U111","8",7,"8","8",8,4,8,8,8,2,7,4,5,8,8,8,4,8,8,8,1,1,1,1,1,0,0,0,0,0,0,0,0,"B11;24;B11"
